"","Pvalb","Sncg","Sst","Lamp5","Vip","Pvalb.Vip.3","Pvalb.Sst.1","Lamp5.Vip.2","Sncg.Vip.1"
"KLF6",-3.59171323441374,2.76561740560645,0.354964613470932,3.40521037204403,0.775283469466134,2.1072665471208,-2.10361716840828,3.51348181250034,2.18497339208395
"MAF",3.22575061390518,-4.23198818756993,0.405278232782263,-3.4546453695175,-1.3178361898728,-2.28707441953795,2.65389773780641,-3.73290764752648,-3.17039966196284
"MAZ",-3.61585927152901,2.70863433424083,-0.664566001106561,1.91533867888646,1.97422872066881,-0.617331355990127,-3.05151807168222,2.3156988739432,2.69563629697043
"NR1D1",0.058858020131045,0.534894195548501,-2.75536674569794,-0.68521566005296,2.41526795960124,-3.7078817970941,-3.05666331199459,-0.32017661352437,1.5602917656462
"NR1D2",0.79067572265825,-0.36713791353663,-1.37519715026197,-0.849334536170249,0.541137661782165,-2.13761374908939,-0.868676575673918,-0.769241995732751,0.0492904303983438
"NR1I2",0.423758475863039,1.1489176934503,-2.20135968675794,0.144609350535328,0.703002736099404,-1.63659670947455,-1.97166794052685,0.334898098226754,1.05338560017016
"NR1I3",0.303856690427878,-0.125698091932129,-0.554818276313566,0.036551266936628,-0.60329889132133,-0.590046976903383,-0.368983341866525,-0.103751702791068,-0.440517913990055
"NR2C1",0.601641772825599,0.118333234796728,-2.47004799113993,0.16865592396162,0.763390443355268,-2.15927024914894,-2.13228292101814,0.214297061084939,0.547261839426802
"NR2F6",1.43817125480291,-1.82801573396995,-0.577124553489119,-2.08357067244101,0.189643454333405,-2.44854838271816,0.247897963727229,-2.11091807466673,-1.03670579145007
"NR6A1",2.32963873279588,-1.16643148295605,-2.59564251985813,-0.961441751516426,-0.397687340967387,-2.26357620221926,-0.904459916575576,-1.13324725866036,-0.951036150431015
"OVOL1",0.932390963176015,-1.29176670276089,0.206017846658978,-0.320435152736924,-1.593042733794,0.035555328394942,0.868956573171946,-0.721858078082176,-1.71849263428689
"OVOL2",1.15158114678108,-2.16314709705774,0.240463296771089,-0.936295761622389,-1.59769033113761,-0.593840620356441,1.00296294419652,-1.34075338822561,-2.18357575139907
"PLAGL2",-1.0859856744888,3.00274479177647,-2.08337339558739,0.851810982576126,1.88728779599517,-1.46373228298863,-2.89399989600291,1.48350263217245,2.83892492743159
"PPARD",0.535999324840679,0.564142756383315,-1.53440086314027,-0.401126785886422,0.295743111159655,-1.85831390404841,-1.29411406971042,-0.267727218880924,0.43159582540721
"RARB",0.727553836264233,0.415095822235647,-0.945601812587044,-0.279849019004309,0.335912551089326,-0.729541776196533,-0.393224499375089,-0.158959042890913,0.376327157650725
"RARG",0.735758414427211,-0.408653170184192,-0.439991068182875,0.119111072912032,0.122196145870168,0.165374827897144,0.0782741986596149,0.0748507781931652,-0.137623618210686
"RFX7",0.659317516966421,-0.233740495209424,-0.584724805710752,0.209748045525615,-0.845493467343354,-0.151693205211443,-0.121616520537218,-0.00152409439767932,-0.616947608655001
"SMAD5",-1.15441450692801,-0.627159846079139,0.312924629512883,0.0783809798171262,0.921116706571603,-0.34015229604792,-0.484897313925129,0.134150898223832,0.307559581221301
"SNAI3",-1.70750923812709,0.976199205141062,-1.18817686933656,-0.747325580122025,2.69565541663216,-2.79647775204637,-2.40028075202768,-0.181823038499949,2.04372688161498
"SOHLH2",-0.727482954445709,1.98336991617531,-2.06888583327193,0.643078479679725,2.5189548107229,-1.44901513189449,-2.64741234947905,1.1665881637994,2.75816602078199
"TBX6",-1.26193447202649,0.333929769895168,0.691202516219778,-0.692315269267489,0.705866658278893,-0.916413374569097,-0.22837654606676,-0.45711280989109,0.526285121496975
"TFAP2E",-0.7311535194873,1.98823964728418,-1.95978246764258,1.15859659728301,0.945832019297294,-1.03343594519055,-2.5356392561079,1.40462729703323,1.631493643717
"THAP11",1.44429132137336,-1.75809527175041,-1.39362121994611,-0.0970367562615513,-0.671307592900785,-0.875077080221659,-0.273022239068433,-0.492403160268219,-1.29958659699444
"THRB",0.577916275625196,0.875805427318861,-2.53941102561817,-0.653436716748926,0.605012806229252,-2.75308503227661,-1.78459480698788,-0.414799589295562,0.748733474827565
"VEZF1",-3.53612523373651,3.24552696063678,-0.906087558272288,2.58760301975716,2.02167482648849,0.379154496824603,-3.29323443233999,2.92637609121417,3.13054871256797
"ZBTB26",2.08859060955409,-2.84509866564159,-0.607108878183715,0.176591556205571,-2.45645888029788,0.119947562054337,0.740088321847436,-0.640334554687003,-2.840313899763
"ZBTB32",0.784040713778615,-3.15806271850722,3.99220874742057,-2.80018865322224,-3.88777809593277,0.888256629004778,4.71378083102742,-3.44212643851541,-4.16079518890523
"ZBTB6",0.137311527389199,-1.62154898052457,-1.02899170802659,0.385673858565728,0.0755847389537505,-0.911628701630792,-0.961211402333772,0.0844448471498284,-0.696876469889585
"ZFP57",-1.28989404230846,1.25243671220527,-0.770571099788968,0.603634687898371,1.56959347316124,-0.407135550659748,-1.57313013910093,0.905467620558906,1.76368913753698
"ZKSCAN1",0.0879585842791214,-0.223277424024416,0.564267420914371,-0.442217921179213,-0.862942970431107,0.0483374671839965,0.666977398382674,-0.571796064097409,-0.695438560498569
"ZNF135",0.793765520503413,0.751858655629466,-2.27166218808896,-0.0535658964289183,0.23140942596923,-2.30721333917611,-1.87831847021338,0.0199375046115125,0.511139083506195
"ZNF140",-1.04274939903274,-0.960296962187442,0.222345305710442,0.710359415624737,-0.1065638932641,0.121445865971696,-0.584198973294316,0.508927190728563,-0.492731812679859
"ZNF274",0.100513927697947,-0.13715805166663,0.457626185792562,-1.78192955747592,0.5349371876531,-1.35715900402419,0.482015254086925,-1.52439775195747,0.104193335614564
"ZNF317",2.15610423164919,-1.80690664347005,-1.3012470403709,-1.84124518407934,-1.04344370429452,-2.86311963852472,0.139971365118538,-2.01004546930092,-1.64571672224071
"ZNF382",-1.40563258977907,-1.15574332579097,1.34704611511441,0.194095732901878,0.0136604377599205,0.353421468188456,0.288222167581834,0.012767602647109,-0.584461135737876
"ZNF460",-1.27644015644051,1.70158715630546,-2.57994668320873,2.18827393132972,0.308114707094639,-0.321824326397526,-3.13888230591739,2.16662612597177,1.27879077854994
"ZNF684",2.46489956611257,-0.893650297335724,-2.79008478179771,-0.820804212196167,-0.442860403357299,-2.40875131756059,-1.00551996190354,-0.968595722934523,-0.782991250040198
"ZNF75D",-0.336741815646702,-0.105929563588263,-0.534004402041976,0.692914046465197,-0.700036074637086,-0.296979661890978,-0.759759365660899,0.437855922081553,-0.40320667789179
"ZSCAN29",-0.263858684980447,0.208641365102365,0.0989269231445467,-0.121204035569469,-0.0634494485919401,-0.222284815390442,-0.0858579237189702,-0.0997229961984442,0.060941424703159
"Dmrt1",-0.817888799127751,-1.56177224830562,2.95696947503122,-0.941153472218321,-1.29690363070857,0.765965204493381,2.26973429996111,-1.19696417043651,-1.6289935070419
"Ebf2",-0.129851988292605,-1.29216559790067,-0.199490868509709,-0.288741262070413,0.32455373292874,-0.961139808432685,-0.37728247230233,-0.405104284186012,-0.576620627470771
"Plagl1",-1.95251720059652,3.53498688841623,-2.93344367930121,2.66730757305071,2.32832143938256,-0.698078602079904,-4.30942040021492,3.16015496901767,3.55239302018977
"Prdm15",-0.808108593793664,-0.96762568246394,0.465869860680994,1.1719777775846,-1.52075118848927,0.786762768661422,0.0193006912430635,0.6541961796801,-1.31912432555563
"Rbpjl",0.881585690324575,-1.42500089177304,-1.46197936716635,-1.20691319437907,0.71027724298283,-2.8310562435102,-0.90101706155384,-1.19825657780158,-0.405211038289499
"Stat2",0.667731575220929,-2.63540468774363,0.92655605130127,-0.235385600141818,-2.58767107953141,0.278733143378053,1.4125867575891,-0.864327772839908,-2.94630568539005
"Stat5a",0.336512006066773,-1.39831148051492,0.740674311059133,0.303587244316024,-2.71193576785361,0.592576329562919,0.985947979461495,-0.355804626600365,-2.38223027713044
"Stat5b",0.313504521342864,-1.55787693812017,0.15386926454898,-0.488577631420424,-0.975896249044089,-0.668319921514794,0.308011141081358,-0.819798062041183,-1.43037010149463
"Wt1",-2.85575891966465,2.30167760358127,-0.648537349630927,2.68091428250587,-0.271819607309084,0.863741808322206,-2.32100650291499,2.65822164264477,1.33401970140816
"Znf281",-2.51146421594017,2.36414811410217,-0.263098393591701,1.78287206949293,0.747383009234509,0.350011895761602,-2.0865546056401,1.96092506779929,1.75817266078282
"ASCL1",-1.41419507053001,-1.81722626254099,-1.51114902658006,-5.34369356694532,5.72523021285794,-9.04161771416134,-2.60022034231362,-4.19145757659099,2.01960756868316
"BCL6",-1.05166154404807,-1.76780716076676,2.23004756396997,-0.843704638692023,-0.587109396355749,0.00811135632440123,1.41365717826159,-1.07294217512889,-1.37441285813195
"CDX1",1.98789535829295,-3.2251581367444,1.13585047887826,-1.44910320246897,-2.23078029366977,-0.307123611555067,2.13463314130817,-1.9891152803976,-3.1168061489385
"E2F2",-1.08307697262624,-0.0287936660815929,-0.787294694089147,1.26122768621776,0.717554747389317,-0.314027447716911,-1.5269524418807,1.18799056855209,0.540702969853599
"E2F3",-0.259637424736416,-0.0443122587546347,-0.951325942093373,0.51201307784369,0.743396403417306,-0.594874593798872,-1.23164271806521,0.538162370763543,0.489843926980628
"E2F4",-0.844344174579755,0.130826353899801,-1.2341333057785,-0.000101150187565233,1.7634147591885,-1.55845733323072,-1.77054188041493,0.252435760998566,1.13499027797077
"EMX1",-0.424857570129805,0.609112916154001,-0.333093217383118,2.12450297680395,-1.16660539381503,1.60470518219142,-0.587358351320249,1.76400122642923,-0.207651480273894
"GLI2",-3.02373635094327,2.30390791133536,-0.0854057865827289,1.57429583775121,1.89948713817954,-0.150570219875447,-2.3821009073661,1.96448022685602,2.39825556699006
"LMX1A",-0.497320354027964,0.483774771836332,-0.99580010096369,1.30158767867504,-0.315349702716836,0.054007289853707,-1.26262291002521,1.13876649973061,0.162830468411335
"LMX1B",-0.724402283996867,1.0754195911626,-0.851492606463659,1.26744904932313,-0.439763310934511,0.061039965140951,-1.27787305376691,1.15441835373376,0.363579817633173
"SOX4",-6.18582633084016,4.40482505847959,-0.325023322567397,1.96555866336737,5.90633418393586,-1.29815396789742,-4.75290978612931,3.09940497906216,5.86434624034355
"SP1",-3.4001110937331,4.61740505113461,-2.19502588160403,4.22634149637294,2.48747069574117,0.797287368372009,-4.80371425462822,4.6876773969929,4.34503695644733
"SP2",-3.11121964112597,3.34361847633514,-0.808904807813777,3.12579514750033,0.786809620720016,0.995162104874638,-3.20747436452116,3.42165129308602,2.77954880993345
"SP3",-3.49282993119189,3.5727947072621,-1.2483043473818,3.27356561763066,1.5941993220657,0.623286399474778,-3.71915575957355,3.52095809841749,3.06810213902503
"TCFL5",-2.65802809629806,2.61038565256846,-0.628118218057637,2.38250990324296,1.1824596233349,0.499824739357628,-2.4345062052506,2.59972994392172,2.21499022700204
"TFEC",-0.591154178027878,0.246422314428743,-1.30789845852602,0.949311764010697,0.798552207002312,-0.679781887349001,-1.88727970750225,0.930882191151743,0.654925700477013
"ZNF740",-3.53373659480723,3.24439356172737,-0.638286934199907,3.02118244594253,1.49862747171665,0.705422146002021,-3.56728851484099,3.31236634250724,2.95630706156746
"ATF2",0.10014147685672,-0.87156376855075,-0.528477022788187,-0.0146886459976199,-0.555724199541065,-0.982304256539271,-0.483505635606956,-0.256547223346613,-0.78497325644864
"BACH1",2.21932494676615,-4.969370292882,5.31667416999683,-6.25244856903351,-3.02122058437915,-2.16351223963496,6.45300112053298,-6.51561255161709,-4.99163108593848
"EBF3",-0.600472343682884,-0.240178949856112,-0.437187654119514,-0.0686809979437736,0.898604447388796,-1.00920511490777,-0.949024581197829,0.0343034797736819,0.437549617790752
"NFIB",-1.51950617840822,2.88533336383333,-3.35483044121463,0.974196724622607,3.28781993858071,-2.98183825459667,-4.23489290897437,1.65148272414936,3.37256876344882
"NFYC",-0.744158954554332,1.05483366562662,0.807236108324505,1.07504693448246,-1.699022393043,1.45646893957202,0.253609767553141,0.852515045147071,-0.349422172291687
"PRDM4",0.636470298467643,-2.71340878817598,1.62258272429988,-0.198018265621361,-2.2820776374765,1.18707832781554,2.07492163746827,-0.820829073631593,-2.73996683552805
"ZBTB14",-3.25616085942848,3.24179688938683,-0.603928564362333,2.24938460750017,1.97667271738453,0.427953613754309,-2.78399943781987,2.63800248567854,3.00069816216049
"ZFP42",1.41370081343306,-2.03973223079059,0.189851249490037,-0.451397294286882,-2.11161386155962,0.171929284260334,1.18614896251439,-1.04694429861129,-2.32149130036815
"ZKSCAN5",-1.65489861147827,0.742329367240605,0.0989083841949531,0.946050022108653,-0.894604776167557,0.0319906909830777,-0.995737090892398,0.788629524004145,-0.0499035778884961
"ZNF148",-3.27695104761355,3.25365275153853,-1.31641015555101,2.77505635524132,1.88443417572765,-0.404882442943343,-4.32967322985013,3.15089416951089,3.05707047550399
"ZNF16",0.611538043937011,0.263526734275903,-3.03709881586466,0.205444832217503,1.48356501039015,-2.32614990007725,-2.40653974031315,0.361403416574678,0.999968969316282
"ZNF341",-1.19431240387424,-1.19057248455228,2.32465929519212,-1.0698516918805,-1.06176810608971,0.220320047167287,1.44540124094779,-1.22498884909443,-1.30521202391937
"ZNF449",0.468836733001191,-0.319025083141973,-3.26710213020452,0.243193380709983,2.23748921674683,-2.7745256078287,-2.90031551963809,0.425038005537,1.14664935684798
"ZNF652",-1.14049170570544,-0.252367311638206,-0.448395583919651,0.457172583810281,0.827638162891729,-0.742843826539601,-1.2571320376363,0.467611140084729,0.416603881955838
"ATF4",-0.254166862139203,-1.52181854225423,1.27329224719643,0.213099481484188,-1.93778981189173,0.866313389033395,1.11821872144529,-0.313361380214493,-1.88425487372162
"CREB1",0.989273947334508,-1.25656350341744,0.235931748094508,-1.60597886324382,-1.20598581206092,-1.32274505284172,0.900228741428416,-1.78505391436188,-1.51062223226817
"CTCFL",-2.03842971414268,2.32141954992268,-1.97923553459007,1.97731127807117,1.66978817869553,-0.645891012913728,-3.16139719253921,2.17163480424247,2.30957675239821
"E2F6",-2.46904334066547,2.5110847393308,-0.830339393503152,1.79027376155221,0.666045785665771,-0.0981675389530377,-2.41746207305996,1.95574172032099,1.87933848069334
"EBF1",-0.0464918455469504,1.39084329117714,-2.73475650413691,0.788511686363773,1.49680199622937,-1.86113228546544,-2.79752447220917,0.996516493810663,1.66497306771538
"EGR1",-4.32910422453882,3.43173789989344,0.19388091791424,2.86410747695078,0.606257175985505,1.45063822054684,-2.28270343047715,3.06416097471766,2.45546773233894
"EHF",1.23884479112282,-3.33458347780562,0.788638275664778,-1.50016585840899,-1.5768796890855,-0.762314557652468,1.53306294863172,-2.00572465934084,-2.73889210224566
"ELF1",1.30106637351241,-2.87849439966699,0.465900405267926,-0.999069054190213,-2.11834012050531,-0.51479325422648,1.43953027637207,-1.63313221074765,-2.88968772599261
"ESRRA",7.8034788120051,-3.29726896280366,-4.41553358485016,-5.33336689861086,-1.20477473273315,-6.70565039491962,0.196503075095486,-5.32908282757265,-2.64972317737723
"ETV1",1.93882324754003,-4.02597565542662,1.38407201114681,-1.73968438813251,-3.02419440580033,-0.407383934836373,2.39060781960404,-2.49836509328684,-3.93571925252537
"ETV4",2.27517824904958,-3.19920839150409,0.713184230228252,-2.06696140654794,-2.65525345964744,-0.986897030101604,2.06137102249585,-2.6786480669369,-3.29919356982022
"ETV5",-0.00672122843347344,-1.17729317005495,0.565080569717103,-0.249512947285218,-0.427780127019867,-0.0153981525726284,0.511112941360886,-0.418937072804891,-0.863871798607139
"FOSL1",1.57410418920519,-7.21930436403864,8.60855858722595,-8.22638934611263,-4.50913989014052,-1.8469571582553,9.3815023939152,-8.61050218287954,-7.18183034299912
"FOXA1",-0.125512042566504,-2.12551802725623,3.2022924275186,-1.50265541217527,-3.69089051937429,0.0113671657428757,2.85986136335874,-2.12707977960536,-3.53506427299738
"FOXK2",-0.0332903167461516,-2.52766866580665,3.15124926956388,-1.7416536239797,-4.48250050299873,0.365183497579461,3.47745681636075,-2.54618581286456,-4.15966111883364
"FOXP1",-0.108535296770793,-2.86096759239922,3.92483345784468,-2.31105854219882,-4.06721104896331,-0.119556233493232,3.64096418665742,-2.98137802773973,-4.09136076929385
"GABPA",1.57098157834188,-4.13447870828403,0.663586787131699,-2.10603434430362,-2.08184929402455,-1.56268440044447,1.68642258882947,-2.73369047255973,-3.49685654269317
"GATA4",-0.518054822663127,-2.01345218661311,2.88087162118976,-1.86153604519872,-0.935056471336601,-0.112908554257597,2.3565164699814,-2.00773232829995,-1.81078502801148
"GATA6",0.623627021111669,-3.09100186564661,3.38098632780641,-3.2168090445799,-1.97710413088166,-0.921057845437211,3.85886717939826,-3.48134264507775,-3.18837067605897
"GRHL2",0.571315368790821,-0.948749339094507,-0.238376214070952,-0.78823276111055,0.0520373787330096,-1.11553076920554,0.180579050262247,-0.821663898883262,-0.561837156820169
"HLF",-1.1427634869967,-2.17258475302813,1.33548644810749,0.92082317067372,-0.704678121253797,1.03270850444224,0.396922911083512,0.459548978026746,-1.44623292950097
"HNF4G",2.57397798116448,0.353617588252526,-2.66321778747191,-1.15227759188448,-0.271530729005443,-2.8660898505833,-1.13553641665199,-1.06645188972525,-0.103533850354837
"KLF9",-3.19330633175229,3.68182709019663,-0.691830291305054,3.35811788516621,0.368481486630906,1.6202998358052,-3.0197383833783,3.42705928622941,2.48002822690211
"LHX2",-2.32628704263831,2.19701052220644,-1.2877142142348,0.604009872181241,2.95387000845587,-1.73291322625212,-2.81189372362818,1.20903198514163,2.78837635813425
"MAFF",4.01883943915053,-5.18774506527777,1.06626001623118,-2.35171858690302,-3.99573785445375,-0.228002981673252,3.46814115005183,-3.29317634735601,-5.15605201950978
"MAFG",3.83118735764615,-5.80969909682055,1.35095434641733,-3.17918669558067,-3.95821205682948,-0.937787350075332,4.00750416708771,-4.09275261509111,-5.55540724746639
"MAFK",3.91877803469686,-5.20938804245373,3.63903753411241,-6.26300857788804,-3.32899775990294,-2.16619863511854,5.95917761778946,-6.90021803666782,-5.36182375504239
"MEF2A",9.61898954312185,-7.11012223026677,-2.53408115111614,-4.90691038923968,-7.7024366362446,-4.192329999281,4.05139616293342,-6.48400509127029,-8.86001642077298
"MITF",1.22568442602513,0.913722536869789,-2.64943899638665,0.895036125511467,0.725505959814728,-0.933054013968828,-1.96794863805841,1.04936902055552,0.987302530317209
"MXI1",-1.28099629109253,-0.0085507057437183,0.623809849140175,-0.0146935154942646,-0.00297791559150326,-0.175709933198008,-0.130075001730003,-0.0201531549061393,-0.0083632220278476
"MYOG",1.05035925706978,-3.78393438545167,0.815692401989389,-6.6873629340361,1.64046608965719,-7.2470058981817,1.29615465981398,-6.2324197862558,-1.57512901629354
"NFE2L1",0.687231780708977,-4.27345731293044,4.29453775499209,-4.98386641000662,-2.49379266864776,-1.11253249775456,4.78511074133909,-5.17080670922571,-3.94247974481133
"NFIL3",-0.476641350501808,-2.70858196065548,1.76508585655949,0.29247458078871,-1.64096684552885,1.08728763895061,1.3042514860516,-0.327021645017665,-2.3130474433975
"NFYB",-1.9231924297029,2.45122162065379,-2.13964376028525,2.32814625627901,1.63317342504236,-0.437080908601149,-3.05537186069478,2.55155499797356,2.31955091572031
"ONECUT1",-0.410051445126294,-0.858703222452825,1.79816145458049,-0.38609784401341,-1.89095893212848,0.78679150127598,1.53191306412718,-0.746242874847954,-1.6563768589134
"PBX2",0.322894523111501,-0.751403302685145,0.714608103467648,0.92425164546965,-2.44979273221226,1.79390300138222,1.01074004201104,0.390870635829322,-1.7271640015444
"PKNOX1",0.540463962035146,-0.5501021597998,-0.284773771029357,-0.0126152425571507,-1.04163116138089,-0.207198169579784,0.140390517594588,-0.242518691436955,-0.950667505471994
"POU2F3",-5.67911564798011,0.276501787435878,5.67513133787918,-0.698017426521067,0.984841189993194,1.22684700561686,1.42142238980197,-0.389252761211826,0.696466407729067
"PRDM1",2.01099866795946,-2.3251577735973,-1.12563347574217,-1.80421241475384,-1.02375480078749,-2.73278335808173,0.165349810958023,-2.07625332414597,-1.9069042042374
"RFX1",-0.546182460269647,-0.287460560778253,0.138522052617148,0.422947905793043,-0.162838809078758,0.082534756019207,-0.259698021789673,0.283692308997145,-0.205625315278731
"RFX3",-0.927775103091939,-0.101628054670234,0.910777938183321,0.377235382088282,-0.577426326789423,0.64283957615852,0.231421521428815,0.245623902361678,-0.346882706225715
"RUNX3",-0.201402196544059,-1.85645386343292,1.55316798852423,-1.89209227839405,-0.0304177767877802,-0.959202234183982,1.23581831149547,-1.86770747757471,-1.10691292338107
"SCRT1",-0.579992328269451,-2.49523541695769,1.90397414236108,-0.783387849947162,-0.846650638515108,0.0147527341362205,1.41620914131927,-1.11405535579311,-1.89661982314883
"SNAI2",2.06162638162499,-1.25882047414231,-2.4026031182406,-0.780333020087732,-0.138161164039888,-2.12104047180848,-0.952639729590322,-0.95590039392405,-0.852534191307032
"SOX2",-4.36016402627897,2.74333578981195,-0.296107473841458,3.21240143403047,2.01279725013466,0.34765007507518,-3.3653127199618,3.65843837418479,2.94777924352395
"SPI1",0.355485443241726,-2.32318440811427,0.985140920015213,-0.367842020172049,-2.34553090696243,0.0140118542931102,1.12147549058036,-1.05192758403649,-2.6047155532259
"TCF3",-2.67383405562185,1.65098939662001,-1.17142909591038,0.294238290617551,3.63777454311645,-2.35910918497207,-2.82780278106626,0.871352524609265,3.01990572706701
"TCF4",-2.04144461248567,1.04114351842683,-1.8852160591149,0.522936274829011,3.17501615589488,-2.40040828042446,-3.2753517029174,1.03490755164409,2.46955968524143
"TCF7",1.92560417149124,-2.6617485074126,0.137167831356059,-2.145491520235,-0.877950517419853,-1.4695514887656,1.48031477959509,-2.43623442736391,-2.08488440103892
"TEAD1",-0.128765276073407,-0.047644474906335,-0.097145230601234,-0.736175149962696,0.0167884749021209,-1.2504153259439,-0.237006390586265,-0.686456483545926,-0.0892893772611272
"TEAD4",0.124543815867118,-0.971952211888216,0.67219566076314,-1.61710027455492,-0.909439845619157,-1.25320781408265,0.736708304956388,-1.73173267759239,-1.14230662421435
"USF1",1.09508365591305,0.0369115276003939,-2.87008693922938,2.06246628947769,0.252294741640652,-0.281196664244985,-2.28464477212936,1.84896046925406,0.354469121847336
"USF2",0.468717918112292,0.844354091386042,-3.50218171721918,2.01581622833373,0.910217951998294,-0.452652285458712,-2.81181324850977,1.9752178850185,1.16133295180812
"YY2",-1.04205386269701,0.983072192976661,-0.695776476920886,0.815835099284379,1.07018676793749,-0.283740054543155,-1.40100237030707,1.00441732215489,1.18563914551608
"ZNF263",-2.16850260058784,2.59957078516182,-1.29640316636892,1.26844094594777,0.96078399226246,-0.841222178169253,-2.81554108254957,1.61848496294429,2.01995487962998
"CREM",-0.534409883718213,0.512237724471899,0.360078937439085,-0.0998221549046392,-0.540178336432925,-0.251792202059912,-0.081309703836145,-0.109767672866573,-0.0730480117071722
